ccname,year,ccode,idacr,leader,exit,v2x_libdem,v2x_libdem_codehigh,v2x_libdem_codelow,regime.spell,TENURE,SignPTA,NegPTA,DICT,poleff,reelection,allhouse,GDPpercapita,PTS_A.x,DEMDUR,AUTODUR,GDPgrowth
Portugal,2010,235,POR,Cavaco Silva,-888,0.84,0.87,0.81,democracy,5,0,0,0,0,NA,1,22538.65408,1,34,0,1.9
Portugal,2011,235,POR,Cavaco Silva,-888,0.83,0.87,0.79,democracy,6,0,0,0,0,NA,1,22159.47542,2,35,0,-1.83
Portugal,2012,235,POR,Cavaco Silva,-888,0.84,0.9,0.81,democracy,7,0,0,0,0,NA,1,21353.23026,1,36,0,-4.03
Portugal,2013,235,POR,Cavaco Silva,-888,0.83,0.89,0.79,democracy,8,0,0,0,0,NA,1,21228.08936,NA,37,0,-1.13
Portugal,2014,235,POR,Cavaco Silva,-888,0.83,0.89,0.79,democracy,9,0,0,0,0,NA,1,21533.49011,1,38,0,0.89
Portugal,2015,235,POR,Cavaco Silva,-888,0.82,0.87,0.78,democracy,10,0,0,0,0,NA,1,22016.83692,1,39,0,1.82
Qatar,1995,694,QAT,Hamad ibn Khalifah Al Thani,1,0.09,0.1,0.07,dictatorship,1,0,0,1,1,NA,NA,NA,NA,0,25,NA
Qatar,1996,694,QAT,Hamad ibn Khalifah Al Thani,1,0.08,0.1,0.07,dictatorship,2,0,0,1,1,NA,NA,NA,2,0,26,NA
Qatar,1997,694,QAT,Hamad ibn Khalifah Al Thani,1,0.09,0.1,0.07,dictatorship,3,0,0,1,1,NA,NA,NA,2,0,27,NA
Qatar,1998,694,QAT,Hamad ibn Khalifah Al Thani,1,0.09,0.11,0.07,dictatorship,4,0,0,1,1,NA,NA,NA,2,0,28,NA
Qatar,1999,694,QAT,Hamad ibn Khalifah Al Thani,1,0.09,0.11,0.07,dictatorship,5,0,0,1,1,NA,NA,NA,2,0,29,NA
Qatar,2000,694,QAT,Hamad ibn Khalifah Al Thani,1,0.09,0.1,0.07,dictatorship,6,0,0,1,1,NA,NA,60858.19122,1,0,30,NA
Qatar,2001,694,QAT,Hamad ibn Khalifah Al Thani,1,0.09,0.11,0.08,dictatorship,7,0,0,1,1,NA,NA,60707.11988,2,0,31,3.9
Qatar,2002,694,QAT,Hamad ibn Khalifah Al Thani,1,0.09,0.11,0.08,dictatorship,8,0,1,1,1,NA,NA,62167.55765,2,0,32,7.18
Qatar,2003,694,QAT,Hamad ibn Khalifah Al Thani,1,0.09,0.11,0.08,dictatorship,9,0,0,1,1,NA,NA,60460.4202,1,0,33,3.72
Qatar,2004,694,QAT,Hamad ibn Khalifah Al Thani,1,0.1,0.11,0.08,dictatorship,10,0,0,1,1,NA,NA,65405.71777,NA,0,34,19.22
Qatar,2005,694,QAT,Hamad ibn Khalifah Al Thani,1,0.1,0.12,0.08,dictatorship,11,0,0,1,1,NA,NA,61688.81193,2,0,35,7.49
Qatar,2006,694,QAT,Hamad ibn Khalifah Al Thani,1,0.1,0.11,0.08,dictatorship,12,0,1,1,1,NA,NA,66623.13611,2,0,36,26.17
Qatar,2007,694,QAT,Hamad ibn Khalifah Al Thani,1,0.1,0.12,0.09,dictatorship,13,0,1,1,1,NA,NA,66761.62274,2,0,37,17.99
Qatar,2008,694,QAT,Hamad ibn Khalifah Al Thani,1,0.1,0.11,0.08,dictatorship,14,0,0,1,2,NA,NA,67262.45171,2,0,38,17.66
Qatar,2009,694,QAT,Hamad ibn Khalifah Al Thani,1,0.1,0.11,0.08,dictatorship,15,1,0,1,2,NA,NA,65769.00718,2,0,39,11.96
Qatar,2010,694,QAT,Hamad ibn Khalifah Al Thani,1,0.11,0.12,0.09,dictatorship,16,0,0,1,2,NA,NA,70306.22784,1,0,40,19.59
Qatar,2011,694,QAT,Hamad ibn Khalifah Al Thani,1,0.11,0.12,0.09,dictatorship,17,0,0,1,2,NA,NA,72670.95866,1,0,41,13.38
Qatar,2012,694,QAT,Hamad ibn Khalifah Al Thani,1,0.1,0.11,0.08,dictatorship,18,0,0,1,1,NA,NA,70396.81612,1,0,42,4.69
Qatar,2013,694,QAT,Hamad ibn Khalifah Al Thani,1,0.09,0.11,0.08,dictatorship,19,0,0,1,0,NA,NA,68899.48531,NA,0,43,4.41
Qatar,2013,694,QAT,Tamim ibn Hamad Al Thani,-888,0.09,0.11,0.08,dictatorship,1,0,0,1,0,NA,NA,68899.48531,NA,0,43,4.41
Qatar,2014,694,QAT,Tamim ibn Hamad Al Thani,-888,0.09,0.11,0.08,dictatorship,2,0,0,1,0,NA,NA,67901.21881,1,0,44,3.98
Qatar,2015,694,QAT,Tamim ibn Hamad Al Thani,-888,0.09,0.11,0.08,dictatorship,3,0,0,1,0,NA,NA,67277.24313,2,0,45,3.55
Romania,1995,360,RUM,Vacariou,1,0.41,0.47,0.35,democracy,4,0,0,0,2,NA,0,4920.727877,2,5,0,7.14
Romania,1996,360,RUM,Vacariou,1,0.42,0.47,0.37,democracy,5,0,0,0,2,NA,0,5125.898353,2,6,0,3.87
Romania,1996,360,RUM,Ciorbea,1,0.42,0.47,0.37,democracy,1,0,0,0,2,NA,0,5125.898353,2,6,0,3.87
Romania,1997,360,RUM,Ciorbea,1,0.45,0.5,0.39,democracy,2,0,0,0,2,NA,0,4893.094417,3,7,0,-4.82
Romania,1998,360,RUM,Ciorbea,1,0.45,0.5,0.39,democracy,3,0,0,0,2,NA,0,4800.890059,3,8,0,-2.09
Romania,1998,360,RUM,Dejeu,1,0.45,0.5,0.39,democracy,1,0,0,0,2,NA,0,4800.890059,3,8,0,-2.09
Romania,1998,360,RUM,Vasile,1,0.45,0.5,0.39,democracy,1,0,0,0,2,NA,0,4800.890059,3,8,0,-2.09
Romania,1999,360,RUM,Vasile,1,0.45,0.5,0.38,democracy,2,0,0,0,2,NA,0,4789.125169,3,9,0,-0.4
Romania,1999,360,RUM,Athanasiu,1,0.45,0.5,0.38,democracy,1,0,0,0,2,NA,0,4789.125169,3,9,0,-0.4
Romania,1999,360,RUM,Isarescu,1,0.45,0.5,0.38,democracy,1,0,0,0,2,NA,0,4789.125169,3,9,0,-0.4
Romania,2000,360,RUM,A. Nastase,1,0.45,0.52,0.39,democracy,1,0,0,0,2,NA,0,4910.180872,3,10,0,2.4
Romania,2000,360,RUM,Isarescu,1,0.45,0.52,0.39,democracy,2,0,0,0,2,NA,0,4910.180872,3,10,0,2.4
Romania,2001,360,RUM,A. Nastase,1,0.45,0.52,0.4,democracy,2,1,1,0,2,NA,0,5257.615125,3,11,0,5.59
Romania,2002,360,RUM,A. Nastase,1,0.45,0.52,0.4,democracy,3,0,0,0,2,NA,0,5632.35086,2,12,0,5.18
Romania,2003,360,RUM,A. Nastase,1,0.46,0.51,0.39,democracy,4,0,0,0,2,NA,0,5986.520746,2,13,0,5.52
Romania,2004,360,RUM,Traian Basescu,1,0.46,0.51,0.42,democracy,1,0,0,0,1,NA,0,6523.976568,3,14,0,8.36
Romania,2004,360,RUM,A. Nastase,1,0.46,0.51,0.42,democracy,5,0,0,0,1,NA,0,6523.976568,3,14,0,8.36
Romania,2004,360,RUM,Eugen Bejinariu,1,0.46,0.51,0.42,democracy,1,0,0,0,1,NA,0,6523.976568,3,14,0,8.36
Romania,2005,360,RUM,Traian Basescu,1,0.46,0.51,0.41,democracy,2,0,0,0,1,NA,0,6838.249469,2,15,0,4.17
Romania,2006,360,RUM,Traian Basescu,1,0.46,0.51,0.41,democracy,3,0,0,0,0,NA,0,7433.011951,2,16,0,8.06
Romania,2007,360,RUM,Traian Basescu,1,0.48,0.54,0.42,democracy,4,0,0,0,0,NA,0,8061.405532,2,17,0,6.86
Romania,2007,360,RUM,Vacariou,1,0.48,0.54,0.42,democracy,1,0,0,0,0,NA,0,8061.405532,2,17,0,6.86
Romania,2007,360,RUM,Traian Basescu,1,0.48,0.54,0.42,democracy,1,0,0,0,0,NA,0,8061.405532,2,17,0,6.86
Romania,2008,360,RUM,Traian Basescu,1,0.5,0.55,0.45,democracy,2,0,0,0,0,NA,0,8873.915181,3,18,0,8.26
Romania,2009,360,RUM,Traian Basescu,1,0.54,0.62,0.49,democracy,3,0,0,0,0,NA,0,8419.283574,2,19,0,-5.91
Romania,2010,360,RUM,Traian Basescu,1,0.55,0.6,0.48,democracy,4,0,0,0,0,NA,0,8231.312771,2,20,0,-2.81
Romania,2011,360,RUM,Traian Basescu,1,0.56,0.61,0.48,democracy,5,0,0,0,0,NA,0,8439.800748,2,21,0,2.03
Romania,2012,360,RUM,Traian Basescu,1,0.54,0.59,0.48,democracy,6,0,0,0,0,NA,0,8582.423025,2,22,0,1.24
Romania,2012,360,RUM,Crin Antonescu,1,0.54,0.59,0.48,democracy,1,0,0,0,0,NA,0,8582.423025,2,22,0,1.24
Romania,2012,360,RUM,Traian Basescu,-888,0.54,0.59,0.48,democracy,1,0,0,0,0,NA,0,8582.423025,2,22,0,1.24
Romania,2013,360,RUM,Traian Basescu,-888,0.57,0.62,0.5,democracy,2,0,0,0,0,NA,0,8918.575019,NA,23,0,3.53
Romania,2014,360,RUM,Traian Basescu,-888,0.58,0.63,0.53,democracy,3,0,0,0,0,NA,0,9227.437455,2,24,0,3.08
Russia,1995,365,RUS,Yeltsin,1,0.32,0.36,0.27,democracy,5,0,0,0,2,NA,NA,NA,NA,4,0,NA
Russia,1996,365,RUS,Yeltsin,1,0.32,0.36,0.28,democracy,6,0,0,0,2,NA,NA,NA,NA,5,0,NA
Russia,1997,365,RUS,Yeltsin,1,0.32,0.36,0.25,democracy,7,0,0,0,2,NA,NA,NA,NA,6,0,NA
Russia,1998,365,RUS,Yeltsin,1,0.32,0.35,0.27,democracy,8,0,0,0,2,NA,NA,NA,NA,7,0,NA
Russia,1999,365,RUS,Yeltsin,1,0.32,0.35,0.27,democracy,9,0,0,0,2,NA,NA,NA,NA,8,0,NA
Russia,2000,365,RUS,Putin,-888,0.25,0.29,0.2,dictatorship,1,0,0,1,2,NA,NA,NA,NA,0,1,NA
Russia,2001,365,RUS,Putin,-888,0.22,0.25,0.19,dictatorship,2,0,0,1,2,NA,NA,NA,NA,0,2,NA
Russia,2002,365,RUS,Putin,-888,0.19,0.21,0.16,dictatorship,3,0,0,1,2,NA,NA,NA,NA,0,3,NA
Russia,2003,365,RUS,Putin,-888,0.18,0.21,0.16,dictatorship,4,0,0,1,2,NA,NA,NA,NA,0,4,NA
Russia,2004,365,RUS,Putin,-888,0.17,0.19,0.14,dictatorship,5,0,0,1,2,NA,NA,NA,NA,0,5,NA
Russia,2005,365,RUS,Putin,-888,0.15,0.17,0.12,dictatorship,6,0,0,1,2,NA,NA,NA,NA,0,6,NA
Russia,2006,365,RUS,Putin,-888,0.15,0.17,0.12,dictatorship,7,0,0,1,2,NA,NA,NA,NA,0,7,NA
Russia,2007,365,RUS,Putin,-888,0.16,0.17,0.13,dictatorship,8,0,0,1,1,NA,NA,NA,NA,0,8,NA
Russia,2008,365,RUS,Putin,-888,0.16,0.18,0.12,dictatorship,9,0,0,1,1,NA,NA,NA,NA,0,9,NA
Russia,2009,365,RUS,Putin,-888,0.16,0.18,0.13,dictatorship,10,0,0,1,1,NA,NA,NA,NA,0,10,NA
Russia,2010,365,RUS,Putin,-888,0.16,0.19,0.13,dictatorship,11,0,1,1,0,NA,NA,NA,NA,0,11,NA
Russia,2011,365,RUS,Putin,-888,0.17,0.18,0.15,dictatorship,12,0,1,1,0,NA,NA,NA,NA,0,12,NA
Russia,2012,365,RUS,Putin,-888,0.16,0.18,0.13,dictatorship,13,0,0,1,0,NA,NA,NA,NA,0,13,NA
Russia,2013,365,RUS,Putin,-888,0.15,0.17,0.13,dictatorship,14,0,0,1,0,NA,NA,NA,NA,0,14,NA
Russia,2014,365,RUS,Putin,-888,0.14,0.16,0.11,dictatorship,15,0,0,1,1,NA,NA,NA,NA,0,15,NA
Russia,2015,365,RUS,Putin,-888,0.13,0.15,0.11,dictatorship,16,0,0,1,1,NA,NA,NA,NA,0,16,NA
Saudi Arabia,1995,670,SAU,Fahd,2.1,0.04,0.05,0.03,dictatorship,14,0,0,1,1,NA,NA,18648.85687,4,0,25,0.21
Saudi Arabia,1996,670,SAU,Fahd,2.1,0.04,0.05,0.03,dictatorship,15,0,0,1,1,NA,NA,18744.78051,3,0,26,2.64
Saudi Arabia,1996,670,SAU,Abdullah,2,0.04,0.05,0.03,dictatorship,1,0,0,1,1,NA,NA,18744.78051,3,0,26,2.64
Saudi Arabia,1997,670,SAU,Abdullah,2,0.04,0.05,0.03,dictatorship,2,0,0,1,1,NA,NA,18588.30435,4,0,27,1.1
Saudi Arabia,1998,670,SAU,Abdullah,2,0.04,0.05,0.03,dictatorship,3,0,0,1,1,NA,NA,18763.58593,4,0,28,2.89
Saudi Arabia,1999,670,SAU,Abdullah,2,0.04,0.05,0.03,dictatorship,4,0,0,1,1,NA,NA,17690.91757,4,0,29,-3.76
Saudi Arabia,2000,670,SAU,Abdullah,2,0.04,0.05,0.02,dictatorship,5,0,0,1,1,NA,NA,18263.23008,3,0,30,5.63
Saudi Arabia,2001,670,SAU,Abdullah,2,0.04,0.05,0.02,dictatorship,6,0,0,1,1,NA,NA,17585.39045,3,0,31,-1.21
Saudi Arabia,2002,670,SAU,Abdullah,2,0.04,0.05,0.02,dictatorship,7,0,1,1,1,NA,NA,16619.43466,3,0,32,-2.82
Saudi Arabia,2003,670,SAU,Abdullah,2,0.04,0.05,0.03,dictatorship,8,0,0,1,1,NA,NA,17954.94979,3,0,33,11.24
Saudi Arabia,2004,670,SAU,Abdullah,2,0.04,0.05,0.03,dictatorship,9,0,0,1,1,NA,NA,18822.73004,3,0,34,7.96
Saudi Arabia,2005,670,SAU,Abdullah,2,0.04,0.05,0.03,dictatorship,10,0,0,1,0,NA,NA,19309.31207,3,0,35,5.57
Saudi Arabia,2006,670,SAU,Abdullah,2,0.05,0.06,0.04,dictatorship,11,0,1,1,0,NA,NA,19304.55023,3,0,36,2.79
Saudi Arabia,2007,670,SAU,Abdullah,2,0.04,0.06,0.03,dictatorship,12,0,1,1,0,NA,NA,19136.15923,4,0,37,1.85
Saudi Arabia,2008,670,SAU,Abdullah,2,0.05,0.05,0.03,dictatorship,13,0,0,1,1,NA,NA,19792.72038,4,0,38,6.25
Saudi Arabia,2009,670,SAU,Abdullah,2,0.05,0.06,0.04,dictatorship,14,1,0,1,1,NA,NA,18861.11,4,0,39,-2.06
Saudi Arabia,2010,670,SAU,Abdullah,2,0.04,0.06,0.03,dictatorship,15,0,0,1,1,NA,NA,19259.58726,4,0,40,5.04
Saudi Arabia,2011,670,SAU,Abdullah,2,0.04,0.05,0.03,dictatorship,16,0,0,1,1,NA,NA,20575.49795,4,0,41,10
Saudi Arabia,2012,670,SAU,Abdullah,2,0.04,0.06,0.03,dictatorship,17,0,0,1,1,NA,NA,21056.34715,3,0,42,5.41
Saudi Arabia,2013,670,SAU,Abdullah,2,0.05,0.06,0.04,dictatorship,18,0,0,1,1,NA,NA,21005.01212,NA,0,43,2.7
Saudi Arabia,2014,670,SAU,Abdullah,2,0.05,0.06,0.04,dictatorship,19,0,0,1,0,NA,NA,21183.46489,3,0,44,3.65
Saudi Arabia,2015,670,SAU,Abdullah,2,0.05,0.06,0.03,dictatorship,20,0,0,1,1,NA,NA,21507.95569,4,0,45,4.11
Saudi Arabia,2015,670,SAU,Salman bin Abdulaziz Al Saud,-888,0.05,0.06,0.03,dictatorship,1,0,0,1,1,NA,NA,21507.95569,4,0,45,4.11
Slovak Republic,1995,317,SLO,Meciar,1, NA , NA , NA ,democracy,2,0,0,0,1,NA,1,8698.868381,NA,3,0,5.84
Slovak Republic,1996,317,SLO,Meciar,1, NA , NA , NA ,democracy,3,1,1,0,1,NA,1,9267.027026,NA,4,0,6.76
Slovak Republic,1997,317,SLO,Meciar,1, NA , NA , NA ,democracy,4,0,0,0,1,NA,1,9811.176769,NA,5,0,6.07
Slovak Republic,1998,317,SLO,Meciar,1, NA , NA , NA ,democracy,5,0,0,0,1,NA,1,10191.10526,NA,6,0,4.01
Slovak Republic,1998,317,SLO,Dzurinda,1, NA , NA , NA ,democracy,1,0,0,0,1,NA,1,10191.10526,NA,6,0,4.01
Slovak Republic,1999,317,SLO,Dzurinda,1, NA , NA , NA ,democracy,2,0,0,0,1,NA,0,10159.83269,NA,7,0,-0.21
Slovak Republic,2000,317,SLO,Dzurinda,1, NA , NA , NA ,democracy,3,0,0,0,1,NA,0,10296.71418,NA,8,0,1.21
Slovak Republic,2001,317,SLO,Dzurinda,1, NA , NA , NA ,democracy,4,0,0,0,1,NA,0,10657.68847,NA,9,0,3.32
Slovak Republic,2002,317,SLO,Dzurinda,1, NA , NA , NA ,democracy,5,0,0,0,1,NA,0,11143.76389,NA,10,0,4.52
Slovak Republic,2003,317,SLO,Dzurinda,1, NA , NA , NA ,democracy,6,0,0,0,0,NA,0,11755.3478,NA,11,0,5.42
Slovak Republic,2004,317,SLO,Dzurinda,1, NA , NA , NA ,democracy,7,0,0,0,0,NA,0,12376.06203,NA,12,0,5.26
Slovak Republic,2005,317,SLO,Dzurinda,1, NA , NA , NA ,democracy,8,0,0,0,0,NA,0,13210.26925,NA,13,0,6.75
Slovak Republic,2006,317,SLO,Dzurinda,1, NA , NA , NA ,democracy,9,0,0,0,0,NA,0,14326.25988,NA,14,0,8.45
Slovak Republic,2006,317,SLO,Fico,1, NA , NA , NA ,democracy,1,0,0,0,0,NA,0,14326.25988,NA,14,0,8.45
Slovak Republic,2007,317,SLO,Fico,1, NA , NA , NA ,democracy,2,0,0,0,0,NA,0,15868.80441,NA,15,0,10.8
Slovak Republic,2008,317,SLO,Fico,1, NA , NA , NA ,democracy,3,0,0,0,0,NA,0,16747.81473,NA,16,0,5.63
Slovak Republic,2009,317,SLO,Fico,1, NA , NA , NA ,democracy,4,0,0,0,0,NA,0,15818.56395,NA,17,0,-5.42
Slovak Republic,2010,317,SLO,Radicova,1, NA , NA , NA ,democracy,1,0,0,0,0,NA,0,16600.61359,NA,18,0,5.04
Slovak Republic,2010,317,SLO,Fico,1, NA , NA , NA ,democracy,5,0,0,0,0,NA,0,16600.61359,NA,18,0,5.04
Slovak Republic,2011,317,SLO,Radicova,1, NA , NA , NA ,democracy,2,0,0,0,0,NA,0,17046.60794,NA,19,0,2.82
Slovak Republic,2012,317,SLO,Radicova,1, NA , NA , NA ,democracy,3,0,0,0,0,NA,0,17299.62933,NA,20,0,1.66
Slovak Republic,2012,317,SLO,Fico,-888, NA , NA , NA ,democracy,1,0,0,0,0,NA,0,17299.62933,NA,20,0,1.66
Slovak Republic,2013,317,SLO,Fico,-888, NA , NA , NA ,democracy,2,0,0,0,0,NA,0,17538.64883,NA,21,0,1.49
Slovak Republic,2014,317,SLO,Fico,-888, NA , NA , NA ,democracy,3,0,0,0,0,NA,0,18003.54034,NA,22,0,2.75
Slovak Republic,2015,317,SLO,Fico,-888, NA , NA , NA ,democracy,4,0,0,0,0,NA,0,18678.935,NA,23,0,3.85
Slovenia,1995,349,SLV,Drnovsek,1,0.77,0.84,0.72,democracy,4,1,1,0,1,NA,0,15062.81794,NA,6,0,NA
Slovenia,1996,349,SLV,Drnovsek,1,0.76,0.82,0.7,democracy,5,1,0,0,1,1,0,15602.2229,NA,7,0,3.52
Slovenia,1997,349,SLV,Drnovsek,1,0.77,0.83,0.73,democracy,6,0,0,0,1,NA,0,16422.24551,NA,8,0,5.11
Slovenia,1998,349,SLV,Drnovsek,1,0.76,0.81,0.71,democracy,7,1,1,0,1,NA,0,16998.85709,NA,9,0,3.29
Slovenia,1999,349,SLV,Drnovsek,1,0.76,0.82,0.72,democracy,8,0,0,0,1,NA,0,17882.65865,NA,10,0,5.27
Slovenia,2000,349,SLV,Drnovsek,1,0.76,0.81,0.71,democracy,9,0,0,0,1,NA,0,18570.69607,2,11,0,4.16
Slovenia,2000,349,SLV,Bajuk,1,0.76,0.81,0.71,democracy,1,0,0,0,1,NA,0,18570.69607,2,11,0,4.16
Slovenia,2000,349,SLV,Drnovsek,1,0.76,0.81,0.71,democracy,1,0,0,0,0,NA,0,18570.69607,2,11,0,4.16
Slovenia,2001,349,SLV,Drnovsek,1,0.74,0.8,0.69,democracy,2,0,0,0,0,NA,0,19088.32622,NA,12,0,2.95
Slovenia,2002,349,SLV,Drnovsek,1,0.75,0.82,0.7,democracy,3,0,0,0,0,NA,0,19796.06709,NA,13,0,3.84
Slovenia,2002,349,SLV,Anton Rop,1,0.75,0.82,0.7,democracy,1,0,0,0,0,NA,0,19796.06709,NA,13,0,3.84
Slovenia,2003,349,SLV,Anton Rop,1,0.77,0.82,0.73,democracy,2,0,0,0,0,NA,0,20346.41582,2,14,0,2.84
Slovenia,2004,349,SLV,Anton Rop,1,0.75,0.8,0.71,democracy,3,0,0,0,0,NA,0,21218.25215,1,15,0,4.35
Slovenia,2004,349,SLV,Janez Jansa,1,0.75,0.8,0.71,democracy,1,0,0,0,0,NA,0,21218.25215,1,15,0,4.35
Slovenia,2005,349,SLV,Janez Jansa,1,0.75,0.8,0.71,democracy,2,0,0,0,0,NA,0,22029.43035,1,16,0,4
Slovenia,2006,349,SLV,Janez Jansa,1,0.75,0.8,0.69,democracy,3,0,0,0,0,NA,0,23201.25791,1,17,0,5.66
Slovenia,2007,349,SLV,Janez Jansa,1,0.75,0.81,0.71,democracy,4,0,0,0,0,NA,0,24673.44469,1,18,0,6.94
Slovenia,2008,349,SLV,Borut Pahor,1,0.76,0.82,0.72,democracy,1,0,0,0,0,NA,0,25447.4259,1,19,0,3.3
Slovenia,2008,349,SLV,Janez Jansa,1,0.76,0.82,0.72,democracy,5,0,0,0,0,NA,0,25447.4259,1,19,0,3.3
Slovenia,2009,349,SLV,Borut Pahor,1,0.79,0.84,0.74,democracy,2,0,0,0,0,NA,0,23252.097,1,20,0,-7.8
Slovenia,2010,349,SLV,Borut Pahor,1,0.81,0.86,0.78,democracy,3,0,0,0,0,NA,0,23437.47202,1,21,0,1.24
Slovenia,2011,349,SLV,Borut Pahor,1,0.79,0.84,0.76,democracy,4,0,0,0,0,NA,0,23540.71462,1,22,0,0.65
Slovenia,2012,349,SLV,Borut Pahor,1,0.77,0.82,0.72,democracy,5,0,0,0,0,NA,0,22864.20508,1,23,0,-2.67
Slovenia,2012,349,SLV,Janez Jansa,1,0.77,0.82,0.72,democracy,1,0,0,0,0,NA,0,22864.20508,1,23,0,-2.67
Slovenia,2013,349,SLV,Janez Jansa,1,0.79,0.85,0.75,democracy,2,0,0,0,0,NA,0,22574.7091,NA,24,0,-1.13
Slovenia,2013,349,SLV,Bratusek,1,0.79,0.85,0.75,democracy,1,0,0,0,0,NA,0,22574.7091,NA,24,0,-1.13
Slovenia,2014,349,SLV,Bratusek,1,0.8,0.84,0.76,democracy,2,0,0,0,0,NA,0,23224.40106,1,25,0,2.98
Slovenia,2014,349,SLV,Cerar,-888,0.8,0.84,0.76,democracy,1,0,0,0,0,NA,0,23224.40106,1,25,0,2.98
Slovenia,2015,349,SLV,Cerar,-888,0.82,0.87,0.79,democracy,2,0,0,0,0,NA,0,23731.16728,1,26,0,2.26
South Africa,1995,560,SAF,Mandela,1,0.52,0.58,0.48,democracy,2,0,1,0,2,NA,1,5528.169471,4,2,0,3.12
South Africa,1996,560,SAF,Mandela,1,0.54,0.59,0.48,democracy,3,0,0,0,2,NA,1,5657.32791,4,3,0,4.31
South Africa,1997,560,SAF,Mandela,1,0.54,0.59,0.47,democracy,4,0,0,0,2,NA,1,5706.174804,4,4,0,2.65
South Africa,1998,560,SAF,Mandela,1,0.54,0.6,0.47,democracy,5,0,0,0,1,NA,1,5643.261485,4,5,0,0.52
South Africa,1999,560,SAF,Mandela,1,0.58,0.64,0.51,democracy,6,1,0,0,1,NA,1,5688.308512,3,6,0,2.36
South Africa,1999,560,SAF,Mbeki,1,0.58,0.64,0.51,democracy,1,0,0,0,1,NA,1,5688.308512,3,6,0,2.36
South Africa,2000,560,SAF,Mbeki,1,0.63,0.69,0.57,democracy,2,0,0,0,1,NA,1,5837.885178,4,7,0,4.15
South Africa,2001,560,SAF,Mbeki,1,0.63,0.69,0.57,democracy,3,0,0,0,1,NA,1,5912.670121,4,8,0,2.74
South Africa,2002,560,SAF,Mbeki,1,0.63,0.69,0.57,democracy,4,0,0,0,1,NA,1,6045.963188,3,9,0,3.67
South Africa,2003,560,SAF,Mbeki,1,0.62,0.67,0.54,democracy,5,0,0,0,1,NA,1,6142.940312,3,10,0,2.95
South Africa,2004,560,SAF,Mbeki,1,0.65,0.71,0.59,democracy,6,0,0,0,0,NA,1,6343.029747,3,11,0,4.55
South Africa,2005,560,SAF,Mbeki,1,0.68,0.74,0.63,democracy,7,0,1,0,0,NA,1,6599.356525,3,12,0,5.28
South Africa,2006,560,SAF,Mbeki,1,0.67,0.72,0.63,democracy,8,1,0,0,0,NA,1,6892.362413,3,13,0,5.6
South Africa,2007,560,SAF,Mbeki,1,0.69,0.73,0.63,democracy,9,0,0,0,0,NA,1,7185.752999,3,14,0,5.36
South Africa,2008,560,SAF,Motlanthe,1,0.67,0.73,0.62,democracy,1,0,0,0,0,NA,1,7337.840174,3,15,0,3.19
South Africa,2008,560,SAF,Mbeki,1,0.67,0.73,0.62,democracy,10,0,0,0,0,NA,1,7337.840174,3,15,0,3.19
South Africa,2009,560,SAF,Zuma,-888,0.65,0.72,0.6,democracy,1,0,0,0,0,NA,1,7145.784123,3,16,0,-1.54
South Africa,2009,560,SAF,Motlanthe,1,0.65,0.72,0.6,democracy,2,0,0,0,0,NA,1,7145.784123,3,16,0,-1.54
South Africa,2010,560,SAF,Zuma,-888,0.68,0.74,0.64,democracy,2,0,0,0,0,NA,1,7275.382112,3,17,0,3.04
South Africa,2011,560,SAF,Zuma,-888,0.67,0.73,0.63,democracy,3,0,0,0,0,NA,1,7416.713882,3,18,0,3.28
South Africa,2012,560,SAF,Zuma,-888,0.67,0.72,0.62,democracy,4,0,0,0,1,NA,1,7475.780825,3,19,0,2.21
South Africa,2013,560,SAF,Zuma,-888,0.66,0.72,0.6,democracy,5,0,0,0,1,NA,1,7551.963386,NA,20,0,2.49
South Africa,2014,560,SAF,Zuma,-888,0.65,0.71,0.6,democracy,6,0,0,0,1,NA,1,7582.552726,3,21,0,1.85
South Africa,2015,560,SAF,Zuma,-888,0.63,0.69,0.54,democracy,7,0,0,0,1,NA,1,7575.17477,3,22,0,1.28
Swaziland,1995,572,SWA,Mswati,-888,0.09,0.11,0.07,dictatorship,10,0,0,1,2,NA,NA,2835.039052,2,0,25,4.83
Swaziland,1996,572,SWA,Mswati,-888,0.09,0.11,0.07,dictatorship,11,0,0,1,2,NA,NA,2881.075168,1,0,26,3.84
Swaziland,1997,572,SWA,Mswati,-888,0.09,0.11,0.07,dictatorship,12,0,0,1,2,NA,NA,2904.695585,2,0,27,3.1
Swaziland,1998,572,SWA,Mswati,-888,0.09,0.11,0.07,dictatorship,13,0,0,1,1,NA,NA,2916.389077,2,0,28,2.6
Swaziland,1999,572,SWA,Mswati,-888,0.09,0.11,0.07,dictatorship,14,0,0,1,1,NA,NA,2946.110668,2,0,29,2.95
Swaziland,2000,572,SWA,Mswati,-888,0.09,0.11,0.07,dictatorship,15,0,0,1,1,NA,NA,2953.232303,2,0,30,1.76
Swaziland,2001,572,SWA,Mswati,-888,0.09,0.11,0.07,dictatorship,16,0,0,1,1,NA,NA,2952.508373,2,0,31,1.05
Swaziland,2002,572,SWA,Mswati,-888,0.09,0.11,0.07,dictatorship,17,0,0,1,1,NA,NA,3059.013874,2,0,32,4.38
Swaziland,2003,572,SWA,Mswati,-888,0.09,0.11,0.07,dictatorship,18,0,0,1,1,NA,NA,3158.826098,2,0,33,3.88
