ccode,ccname,idacr,leader,year,entry,exit,exitcode,regime.spell,v2x_libdem, v2x_libdem_codehigh ,DEMDUR,DEXDUR,AUTODUR,AUTOGROUP,TENURE,SignPTA,NegPTA,DICT,poleff,opposition,eiec,reelection,allhouse
310,Hungary,HUN,Horn,1996,0,1,0,democracy,,,8,3,0,0,3,0,0,0,1,0,7,,0
310,Hungary,HUN,Horn,1997,0,1,0,democracy,,,9,4,0,0,4,1,0,0,1,0,7,,0
310,Hungary,HUN,Horn,1998,0,1,0,democracy,,,10,5,0,0,5,0,0,0,1,0,7,,0
310,Hungary,HUN,Orban,1998,0,1,0,democracy,,,11,1,0,0,1,0,0,0,1,0,7,,0
310,Hungary,HUN,Orban,1999,0,1,0,democracy,,,12,2,0,0,2,0,0,0,1,0,7,,0
310,Hungary,HUN,Orban,2000,0,1,0,democracy,,,13,3,0,0,3,0,0,0,0,0,7,,0
310,Hungary,HUN,Orban,2001,0,1,0,democracy,,,14,4,0,0,4,0,0,0,0,0,7,,0
310,Hungary,HUN,Orban,2002,0,1,0,democracy,,,15,5,0,0,5,0,0,0,0,0,7,,0
310,Hungary,HUN,Peter Medgyessy,2002,0,1,0,democracy,,,16,1,0,0,1,0,0,0,0,0,7,,0
310,Hungary,HUN,Peter Medgyessy,2003,0,1,0,democracy,,,17,2,0,0,2,0,0,0,0,0,7,,0
310,Hungary,HUN,Peter Medgyessy,2004,0,1,0,democracy,,,18,3,0,0,3,0,0,0,0,0,7,,0
310,Hungary,HUN,Ferenc Gyurcsany,2004,0,1,0,democracy,,,19,1,0,0,1,0,0,0,0,0,7,,0
310,Hungary,HUN,Ferenc Gyurcsany,2005,0,1,0,democracy,,,20,2,0,0,2,0,0,0,0,0,7,,0
310,Hungary,HUN,Ferenc Gyurcsany,2006,0,1,0,democracy,,,21,3,0,0,3,0,0,0,0,0,7,,0
310,Hungary,HUN,Ferenc Gyurcsany,2007,0,1,0,democracy,,,22,4,0,0,4,0,0,0,0,0,7,,0
310,Hungary,HUN,Ferenc Gyurcsany,2008,0,1,0,democracy,,,23,5,0,0,5,0,0,0,0,0,7,,0
310,Hungary,HUN,Ferenc Gyurcsany,2009,0,1,0,democracy,,,24,6,0,0,6,0,0,0,0,0,7,,0
310,Hungary,HUN,Bajnai,2009,0,1,0,democracy,,,25,1,0,0,1,0,0,0,0,0,7,,0
310,Hungary,HUN,Bajnai,2010,0,1,0,democracy,,,26,2,0,0,2,0,0,0,0,0,7,,0
310,Hungary,HUN,Orban,2010,0,-888,-888,democracy,,,27,1,0,0,1,0,0,0,0,0,7,,0
310,Hungary,HUN,Orban,2011,0,-888,-888,democracy,,,28,2,0,0,2,0,0,0,0,0,7,,0
310,Hungary,HUN,Orban,2012,0,-888,-888,democracy,,,29,3,0,0,3,0,0,0,0,0,7,,0
310,Hungary,HUN,Orban,2013,0,-888,-888,democracy,,,30,4,0,0,4,0,0,0,0,0,7,,0
310,Hungary,HUN,Orban,2014,0,-888,-888,democracy,,,31,5,0,0,5,0,0,0,0,0,7,,0
310,Hungary,HUN,Orban,2015,0,-888,-888,democracy,,,32,6,0,0,6,0,0,0,0,0,7,,0
750,India,IND,Rao,1995,0,1,0,democracy,,,32,5,0,0,5,0,0,0,1,0,7,,0
750,India,IND,Rao,1996,0,1,0,democracy,,,33,6,0,0,6,0,0,0,1,0,7,,0
750,India,IND,Vajpayee,1996,0,1,0,democracy,,,34,1,0,0,1,0,0,0,1,0,7,,0
750,India,IND,Gowda,1996,0,1,0,democracy,,,35,1,0,0,1,0,0,0,1,0,7,,0
750,India,IND,Gowda,1997,0,1,0,democracy,,,36,2,0,0,2,0,0,0,1,0,7,,0
750,India,IND,Gujral,1997,0,1,0,democracy,,,37,1,0,0,1,0,0,0,1,0,7,,0
750,India,IND,Gujral,1998,0,1,0,democracy,,,38,2,0,0,2,0,0,0,1,0,7,,0
750,India,IND,Vajpayee,1998,0,1,0,democracy,,,39,1,0,0,1,0,0,0,1,0,7,,0
750,India,IND,Vajpayee,1999,0,1,0,democracy,,,40,2,0,0,2,0,0,0,0,0,7,,0
750,India,IND,Vajpayee,2000,0,1,0,democracy,,,41,3,0,0,3,0,0,0,0,0,7,,0
750,India,IND,Vajpayee,2001,0,1,0,democracy,,,42,4,0,0,4,0,0,0,0,0,7,,0
750,India,IND,Vajpayee,2002,0,1,0,democracy,,,43,5,0,0,5,0,0,0,0,0,7,,0
750,India,IND,Vajpayee,2003,0,1,0,democracy,,,44,6,0,0,6,0,1,0,0,0,7,,0
750,India,IND,Vajpayee,2004,0,1,0,democracy,,,45,7,0,0,7,0,0,0,0,0,7,,0
750,India,IND,Manmohan Singh,2004,0,1,0,democracy,,,46,1,0,0,1,0,1,0,0,0,7,,0
750,India,IND,Manmohan Singh,2005,0,1,0,democracy,,,47,2,0,0,2,1,0,0,0,0,7,,0
750,India,IND,Manmohan Singh,2006,0,1,0,democracy,,,48,3,0,0,3,0,1,0,0,0,7,,0
750,India,IND,Manmohan Singh,2007,0,1,0,democracy,,,49,4,0,0,4,0,1,0,0,0,7,,0
750,India,IND,Manmohan Singh,2008,0,1,0,democracy,,,50,5,0,0,5,0,1,0,0,0,7,,0
750,India,IND,Manmohan Singh,2009,0,1,0,democracy,,,51,6,0,0,6,1,0,0,0,0,7,,0
750,India,IND,Manmohan Singh,2010,0,1,0,democracy,,,52,7,0,0,7,0,1,0,0,0,7,,0
750,India,IND,Manmohan Singh,2011,0,1,0,democracy,,,53,8,0,0,8,1,0,0,0,0,7,,0
750,India,IND,Manmohan Singh,2012,0,1,0,democracy,,,54,9,0,0,9,0,0,0,0,0,7,,0
750,India,IND,Manmohan Singh,2013,0,1,0,democracy,,,55,10,0,0,10,0,0,0,0,0,7,,0
750,India,IND,Manmohan Singh,2014,0,1,0,democracy,,,56,11,0,0,11,0,0,0,0,0,7,,0
750,India,IND,Narendra Modi,2014,0,-888,-888,democracy,,,57,1,0,0,1,0,0,0,0,0,7,,0
750,India,IND,Narendra Modi,2015,0,-888,-888,democracy,,,58,2,0,0,2,0,1,0,0,0,7,,0
850,Indonesia,INS,Suharto,1995,1,1,0,dictatorship,,,0,0,25,25,25,0,0,1,1,0,2,,
850,Indonesia,INS,Suharto,1996,1,1,0,dictatorship,,,0,0,26,26,26,0,0,1,1,0,2,,
850,Indonesia,INS,Suharto,1997,1,1,0,dictatorship,,,0,0,27,27,27,0,0,1,1,0,2,,
850,Indonesia,INS,Suharto,1998,1,1,0,dictatorship,,,0,0,28,28,28,0,0,1,1,0,2,,
850,Indonesia,INS,Habibie,1998,0,1,0,dictatorship,,,0,0,29,29,1,0,0,1,1,0,2,,
850,Indonesia,INS,Habibie,1999,0,1,0,dictatorship,,,0,0,30,30,2,0,0,1,1,0,2,,
850,Indonesia,INS,Wahid,1999,0,1,0,dictatorship,,,0,0,31,31,1,0,0,1,1,0,2,,
850,Indonesia,INS,Wahid,2000,0,1,0,democracy,,,1,1,0,0,2,0,0,0,1,0,6,,0
850,Indonesia,INS,Wahid,2001,0,1,0,democracy,,,2,2,0,0,3,0,0,0,1,0,6,,0
850,Indonesia,INS,Megawati Sukarnoputri,2001,0,1,0,democracy,,,3,1,0,0,1,0,0,0,1,0,6,,0
850,Indonesia,INS,Megawati Sukarnoputri,2002,0,1,0,democracy,,,4,2,0,0,2,0,0,0,1,0,6,,0
850,Indonesia,INS,Megawati Sukarnoputri,2003,0,1,0,democracy,,,5,3,0,0,3,0,0,0,1,0,6,,0
850,Indonesia,INS,Megawati Sukarnoputri,2004,0,1,0,democracy,,,6,4,0,0,4,0,0,0,1,0,6,,0
850,Indonesia,INS,Bambang Yudhoyono,2004,0,1,0,democracy,,,7,1,0,0,1,0,0,0,1,0,6,,0
850,Indonesia,INS,Bambang Yudhoyono,2005,0,1,0,democracy,,,8,2,0,0,2,0,1,0,1,0,7,,0
850,Indonesia,INS,Bambang Yudhoyono,2006,0,1,0,democracy,,,9,3,0,0,3,0,0,0,1,0,7,,0
850,Indonesia,INS,Bambang Yudhoyono,2007,0,1,0,democracy,,,10,4,0,0,4,1,0,0,1,0,7,,0
850,Indonesia,INS,Bambang Yudhoyono,2008,0,1,0,democracy,,,11,5,0,0,5,0,0,0,1,0,7,,0
850,Indonesia,INS,Bambang Yudhoyono,2009,0,1,0,democracy,,,12,6,0,0,6,0,0,0,1,0,7,1,0
850,Indonesia,INS,Bambang Yudhoyono,2010,0,1,0,democracy,,,13,7,0,0,7,0,1,0,0,0,7,,0
850,Indonesia,INS,Bambang Yudhoyono,2011,0,1,0,democracy,,,14,8,0,0,8,0,1,0,0,0,7,,0
850,Indonesia,INS,Bambang Yudhoyono,2012,0,1,0,democracy,,,15,9,0,0,9,0,0,0,0,0,7,,0
850,Indonesia,INS,Bambang Yudhoyono,2013,0,1,0,democracy,,,16,10,0,0,10,0,0,0,0,0,7,,0
850,Indonesia,INS,Bambang Yudhoyono,2014,0,1,0,democracy,,,17,11,0,0,11,0,0,0,0,0,7,,0
850,Indonesia,INS,Joko Widodo,2014,0,-888,-888,democracy,,,18,1,0,0,1,0,0,0,0,0,7,,0
850,Indonesia,INS,Joko Widodo,2015,0,-888,-888,democracy,,,19,2,0,0,2,0,0,0,0,0,7,,0
51,Jamaica,JAM,Patterson,1995,0,1,0,democracy,,,29,4,0,0,4,0,0,0,0,0,6,,1
51,Jamaica,JAM,Patterson,1996,0,1,0,democracy,,,30,5,0,0,5,0,0,0,0,0,6,,1
51,Jamaica,JAM,Patterson,1997,0,1,0,democracy,,,31,6,0,0,6,0,0,0,0,0,6,1,1
51,Jamaica,JAM,Patterson,1998,0,1,0,democracy,,,32,7,0,0,7,0,0,0,0,0,6,,1
51,Jamaica,JAM,Patterson,1999,0,1,0,democracy,,,33,8,0,0,8,0,0,0,0,0,6,,1
51,Jamaica,JAM,Patterson,2000,0,1,0,democracy,,,34,9,0,0,9,0,0,0,0,0,6,,1
51,Jamaica,JAM,Patterson,2001,0,1,0,democracy,,,35,10,0,0,10,0,0,0,0,0,6,,1
51,Jamaica,JAM,Patterson,2002,0,1,0,democracy,,,36,11,0,0,11,0,0,0,0,0,6,1,1
51,Jamaica,JAM,Patterson,2003,0,1,0,democracy,,,37,12,0,0,12,0,0,0,0,0,7,,1
51,Jamaica,JAM,Patterson,2004,0,1,0,democracy,,,38,13,0,0,13,0,0,0,0,0,7,,1
51,Jamaica,JAM,Patterson,2005,0,1,0,democracy,,,39,14,0,0,14,0,0,0,1,0,7,,1
51,Jamaica,JAM,Patterson,2006,0,1,0,democracy,,,40,15,0,0,15,0,0,0,0,0,7,,1
51,Jamaica,JAM,Simpson-Miller,2006,0,1,0,democracy,,,41,1,0,0,1,0,0,0,0,0,7,,1
51,Jamaica,JAM,Simpson-Miller,2007,0,1,0,democracy,,,42,2,0,0,2,0,0,0,0,0,7,,1
51,Jamaica,JAM,Golding,2007,0,1,0,democracy,,,43,1,0,0,1,0,0,0,0,0,7,,1
51,Jamaica,JAM,Holness,2008,0,1,0,democracy,,,44,1,0,0,1,0,1,0,0,0,7,,1
51,Jamaica,JAM,Holness,2009,0,1,0,democracy,,,45,2,0,0,2,0,0,0,0,0,7,,1
51,Jamaica,JAM,Holness,2010,0,1,0,democracy,,,46,3,0,0,3,0,0,0,0,0,7,,1
51,Jamaica,JAM,Holness,2011,0,1,0,democracy,,,47,4,0,0,4,0,0,0,0,0,7,,1
51,Jamaica,JAM,Holness,2012,0,1,0,democracy,,,48,5,0,0,5,0,0,0,0,0,7,,1
51,Jamaica,JAM,Simpson-Miller,2012,0,-888,0,democracy,,,49,1,0,0,1,0,0,0,0,0,7,,1
51,Jamaica,JAM,Simpson-Miller,2013,0,-888,0,democracy,,,50,2,0,0,2,0,0,0,0,0,7,,1
51,Jamaica,JAM,Simpson-Miller,2014,0,-888,0,democracy,,,51,3,0,0,3,0,0,0,0,0,7,,1
51,Jamaica,JAM,Simpson-Miller,2015,0,-888,0,democracy,,,52,4,0,0,4,0,0,0,0,0,7,,1
663,Jordan,JOR,Hussein Ibn Talal El-Hashim,1995,0,2,0,dictatorship,,,0,0,25,25,25,1,1,1,2,0,2,,
663,Jordan,JOR,Hussein Ibn Talal El-Hashim,1996,0,2,0,dictatorship,,,0,0,26,26,26,0,0,1,2,0,2,,
663,Jordan,JOR,Hussein Ibn Talal El-Hashim,1997,0,2,0,dictatorship,,,0,0,27,27,27,1,0,1,2,0,2,,
663,Jordan,JOR,Hussein Ibn Talal El-Hashim,1998,0,2,0,dictatorship,,,0,0,28,28,28,0,0,1,2,0,2,,
663,Jordan,JOR,Hussein Ibn Talal El-Hashim,1999,0,2,0,dictatorship,,,0,0,29,29,29,0,0,1,0,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,1999,0,-888,0,dictatorship,,,0,0,30,30,1,0,1,1,0,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2000,0,-888,0,dictatorship,,,0,0,31,31,2,1,1,1,0,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2001,0,-888,0,dictatorship,,,0,0,32,32,3,1,1,1,0,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2002,0,-888,0,dictatorship,,,0,0,33,33,4,0,0,1,0,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2003,0,-888,0,dictatorship,,,0,0,34,34,5,0,1,1,0,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2004,0,-888,0,dictatorship,,,0,0,35,35,6,1,0,1,0,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2005,0,-888,0,dictatorship,,,0,0,36,36,7,0,0,1,0,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2006,0,-888,0,dictatorship,,,0,0,37,37,8,0,0,1,0,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2007,0,-888,0,dictatorship,,,0,0,38,38,9,0,0,1,0,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2008,0,-888,0,dictatorship,,,0,0,39,39,10,0,1,1,0,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2009,0,-888,0,dictatorship,,,0,0,40,40,11,1,0,1,0,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2010,0,-888,0,dictatorship,,,0,0,41,41,12,0,0,1,0,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2011,0,-888,0,dictatorship,,,0,0,42,42,13,0,0,1,0,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2012,0,-888,0,dictatorship,,,0,0,43,43,14,0,0,1,1,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2013,0,-888,0,dictatorship,,,0,0,44,44,15,0,0,1,1,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2014,0,-888,0,dictatorship,,,0,0,45,45,16,0,0,1,1,0,2,,
663,Jordan,JOR,Abdullah Ibn Hussein El-Hashimi,2015,0,-888,0,dictatorship,,,0,0,46,46,17,0,0,1,1,0,2,,
705,Kazakhstan,KZK,Nazarbaev,1995,0,-888,0,dictatorship,,,0,0,6,6,6,0,0,1,1,0,3,,
705,Kazakhstan,KZK,Nazarbaev,1996,0,-888,0,dictatorship,,,0,0,7,7,7,0,0,1,1,0,3,,
705,Kazakhstan,KZK,Nazarbaev,1997,0,-888,0,dictatorship,,,0,0,8,8,8,0,0,1,1,0,3,,
705,Kazakhstan,KZK,Nazarbaev,1998,0,-888,0,dictatorship,,,0,0,9,9,9,0,0,1,1,0,3,,
705,Kazakhstan,KZK,Nazarbaev,1999,0,-888,0,dictatorship,,,0,0,10,10,10,0,0,1,1,0,3,,
705,Kazakhstan,KZK,Nazarbaev,2000,0,-888,0,dictatorship,,,0,0,11,11,11,0,0,1,1,0,3,,
705,Kazakhstan,KZK,Nazarbaev,2001,0,-888,0,dictatorship,,,0,0,12,12,12,0,0,1,0,0,3,,
705,Kazakhstan,KZK,Nazarbaev,2002,0,-888,0,dictatorship,,,0,0,13,13,13,0,0,1,0,0,3,,
705,Kazakhstan,KZK,Nazarbaev,2003,0,-888,0,dictatorship,,,0,0,14,14,14,0,0,1,0,0,3,,
705,Kazakhstan,KZK,Nazarbaev,2004,0,-888,0,dictatorship,,,0,0,15,15,15,0,0,1,1,0,3,,
705,Kazakhstan,KZK,Nazarbaev,2005,0,-888,0,dictatorship,,,0,0,16,16,16,0,0,1,1,0,3,,
705,Kazakhstan,KZK,Nazarbaev,2006,0,-888,0,dictatorship,,,0,0,17,17,17,0,0,1,2,0,3,,
705,Kazakhstan,KZK,Nazarbaev,2007,0,-888,0,dictatorship,,,0,0,18,18,18,0,0,1,2,0,3,,
705,Kazakhstan,KZK,Nazarbaev,2008,0,-888,0,dictatorship,,,0,0,19,19,19,0,0,1,2,0,3,,
705,Kazakhstan,KZK,Nazarbaev,2009,0,-888,0,dictatorship,,,0,0,20,20,20,0,0,1,2,0,3,,
705,Kazakhstan,KZK,Nazarbaev,2010,0,-888,0,dictatorship,,,0,0,21,21,21,0,1,1,2,0,3,,
705,Kazakhstan,KZK,Nazarbaev,2011,0,-888,0,dictatorship,,,0,0,22,22,22,0,1,1,2,0,3,,
705,Kazakhstan,KZK,Nazarbaev,2012,0,-888,0,dictatorship,,,0,0,23,23,23,0,0,1,2,0,3,,
705,Kazakhstan,KZK,Nazarbaev,2013,0,-888,0,dictatorship,,,0,0,24,24,24,0,0,1,2,0,6,,
705,Kazakhstan,KZK,Nazarbaev,2014,0,-888,0,dictatorship,,,0,0,25,25,25,0,0,1,2,0,6,,
705,Kazakhstan,KZK,Nazarbaev,2015,0,-888,0,dictatorship,,,0,0,26,26,26,0,0,1,2,0,6,,
690,Kuwait,KUW,Jabir As-Sabah,1995,2,2,0,dictatorship,,,0,0,25,5,5,0,0,1,1,0,2,,
690,Kuwait,KUW,Jabir As-Sabah,1996,2,2,0,dictatorship,,,0,0,26,6,6,0,0,1,1,0,2,,
690,Kuwait,KUW,Jabir As-Sabah,1997,2,2,0,dictatorship,,,0,0,27,7,7,0,0,1,1,0,2,,
690,Kuwait,KUW,Jabir As-Sabah,1998,2,2,0,dictatorship,,,0,0,28,8,8,0,0,1,1,0,2,,
690,Kuwait,KUW,Jabir As-Sabah,1999,2,2,0,dictatorship,,,0,0,29,9,9,0,0,1,1,0,2,,
690,Kuwait,KUW,Jabir As-Sabah,2000,2,2,0,dictatorship,,,0,0,30,10,10,0,0,1,1,0,2,,
690,Kuwait,KUW,Jabir As-Sabah,2001,2,2,0,dictatorship,,,0,0,31,11,11,0,0,1,1,0,2,,
690,Kuwait,KUW,Jabir As-Sabah,2002,2,2,0,dictatorship,,,0,0,32,12,12,0,1,1,1,0,2,,
690,Kuwait,KUW,Jabir As-Sabah,2003,2,2,0,dictatorship,,,0,0,33,13,13,0,0,1,1,0,2,,
690,Kuwait,KUW,Jabir As-Sabah,2004,2,2,0,dictatorship,,,0,0,34,14,14,0,0,1,1,0,2,,
690,Kuwait,KUW,Jabir As-Sabah,2005,2,2,0,dictatorship,,,0,0,35,15,15,0,0,1,1,0,2,,
690,Kuwait,KUW,Jabir As-Sabah,2006,2,2,0,dictatorship,,,0,0,36,16,16,0,0,1,0,0,2,,
690,Kuwait,KUW,Sheikh Saad Al Abdullah Al Salim Al Sabah,2006,0,1,0,dictatorship,,,0,0,37,37,1,0,0,1,0,0,2,,
690,Kuwait,KUW,Sheikh Sabah Al Ahmad Al Jabir Al Sabah,2006,0,-888,-888,dictatorship,,,0,0,38,38,1,0,1,1,0,0,2,,
690,Kuwait,KUW,Sheikh Sabah Al Ahmad Al Jabir Al Sabah,2007,0,-888,-888,dictatorship,,,0,0,39,39,2,0,1,1,0,0,2,,
690,Kuwait,KUW,Sheikh Sabah Al Ahmad Al Jabir Al Sabah,2008,0,-888,-888,dictatorship,,,0,0,40,40,3,0,0,1,0,0,2,,
690,Kuwait,KUW,Sheikh Sabah Al Ahmad Al Jabir Al Sabah,2009,0,-888,-888,dictatorship,,,0,0,41,41,4,1,0,1,0,0,2,,
690,Kuwait,KUW,Sheikh Sabah Al Ahmad Al Jabir Al Sabah,2010,0,-888,-888,dictatorship,,,0,0,42,42,5,0,0,1,0,0,2,,
690,Kuwait,KUW,Sheikh Sabah Al Ahmad Al Jabir Al Sabah,2011,0,-888,-888,dictatorship,,,0,0,43,43,6,0,0,1,0,0,2,,
690,Kuwait,KUW,Sheikh Sabah Al Ahmad Al Jabir Al Sabah,2012,0,-888,-888,dictatorship,,,0,0,44,44,7,0,0,1,0,0,2,,
690,Kuwait,KUW,Sheikh Sabah Al Ahmad Al Jabir Al Sabah,2013,0,-888,-888,dictatorship,,,0,0,45,45,8,0,0,1,0,0,2,,
690,Kuwait,KUW,Sheikh Sabah Al Ahmad Al Jabir Al Sabah,2014,0,-888,-888,dictatorship,,,0,0,46,46,9,0,0,1,0,0,2,,
690,Kuwait,KUW,Sheikh Sabah Al Ahmad Al Jabir Al Sabah,2015,0,-888,-888,dictatorship,,,0,0,47,47,10,0,0,1,0,0,2,,
367,Latvia,LAT,Gailis,1995,0,1,0,democracy,,,8,2,0,0,2,1,1,0,1,0,7,,0
367,Latvia,LAT,Skele,1995,0,1,0,democracy,,,9,1,0,0,1,0,0,0,1,0,7,,0
367,Latvia,LAT,Skele,1996,0,1,0,democracy,,,10,2,0,0,2,0,0,0,1,0,7,,0
367,Latvia,LAT,Skele,1997,0,1,0,democracy,,,11,3,0,0,3,0,0,0,1,0,7,,0
367,Latvia,LAT,Krasts,1997,0,1,0,democracy,,,12,1,0,0,1,0,0,0,1,0,7,,0
367,Latvia,LAT,Krasts,1998,0,1,0,democracy,,,13,2,0,0,2,0,0,0,1,0,7,,0
367,Latvia,LAT,Kristopans,1998,0,1,0,democracy,,,14,1,0,0,1,0,0,0,1,0,7,,0
367,Latvia,LAT,Kristopans,1999,0,1,0,democracy,,,15,2,0,0,2,0,0,0,1,0,7,,0
367,Latvia,LAT,Skele,1999,0,1,0,democracy,,,16,1,0,0,1,0,0,0,1,0,7,,0
367,Latvia,LAT,Skele,2000,0,1,0,democracy,,,17,2,0,0,2,0,0,0,1,0,7,,0
367,Latvia,LAT,Berzins,2000,0,1,0,democracy,,,18,1,0,0,1,0,0,0,1,0,7,,0
367,Latvia,LAT,Berzins,2001,0,1,0,democracy,,,19,2,0,0,2,0,0,0,0,0,7,,0
367,Latvia,LAT,Berzins,2002,0,1,0,democracy,,,20,3,0,0,3,0,0,0,0,0,7,,0
367,Latvia,LAT,Repse,2002,0,1,0,democracy,,,21,1,0,0,1,0,0,0,0,0,7,,0
367,Latvia,LAT,Repse,2003,0,1,0,democracy,,,22,2,0,0,2,0,0,0,0,0,7,,0
367,Latvia,LAT,Repse,2004,0,1,0,democracy,,,23,3,0,0,3,0,0,0,0,0,7,,0
367,Latvia,LAT,Indulis Emsis,2004,0,1,0,democracy,,,24,1,0,0,1,0,0,0,0,0,7,,0
367,Latvia,LAT,Aigars Kalvitis,2004,0,1,0,democracy,,,25,1,0,0,1,0,0,0,0,0,7,,0
367,Latvia,LAT,Aigars Kalvitis,2005,0,1,0,democracy,,,26,2,0,0,2,0,0,0,0,0,7,,0
367,Latvia,LAT,Aigars Kalvitis,2006,0,1,0,democracy,,,27,3,0,0,3,0,0,0,0,0,7,,0
367,Latvia,LAT,Aigars Kalvitis,2007,0,1,0,democracy,,,28,4,0,0,4,0,0,0,0,0,7,,0
367,Latvia,LAT,Godmanis,2007,0,1,0,democracy,,,29,1,0,0,1,0,0,0,0,0,7,,0
367,Latvia,LAT,Godmanis,2008,0,1,0,democracy,,,30,2,0,0,2,0,0,0,0,0,7,,0
367,Latvia,LAT,Godmanis,2009,0,1,0,democracy,,,31,3,0,0,3,0,0,0,0,0,7,,0
367,Latvia,LAT,Dombrovskis,2009,0,1,0,democracy,,,32,1,0,0,1,0,0,0,0,0,7,,0
367,Latvia,LAT,Dombrovskis,2010,0,1,0,democracy,,,33,2,0,0,2,0,0,0,0,0,7,,0
367,Latvia,LAT,Dombrovskis,2011,0,1,0,democracy,,,34,3,0,0,3,0,0,0,0,0,7,,0
367,Latvia,LAT,Dombrovskis,2012,0,1,0,democracy,,,35,4,0,0,4,0,0,0,0,0,7,,0
367,Latvia,LAT,Dombrovskis,2013,0,1,0,democracy,,,36,5,0,0,5,0,0,0,0,0,7,,0
367,Latvia,LAT,Dombrovskis,2014,0,1,0,democracy,,,37,6,0,0,6,0,0,0,0,0,7,,0
367,Latvia,LAT,Lamdota Straujuma,2014,0,-888,-888,democracy,,,38,1,0,0,1,0,0,0,0,0,7,,0
660,Lebanon,LEB,Elias Hrawi,1995,0,1,0,no authority,,,0,0,0,0,7,0,1,2,2,NA,7,,
660,Lebanon,LEB,Elias Hrawi,1996,0,1,0,no authority,,,0,0,0,0,8,0,0,2,2,NA,7,,
660,Lebanon,LEB,Elias Hrawi,1997,0,1,0,no authority,,,0,0,0,0,9,0,0,2,2,0,7,,
660,Lebanon,LEB,Elias Hrawi,1998,0,1,0,no authority,,,0,0,0,0,10,0,0,2,2,0,7,,
660,Lebanon,LEB,Emile Lahoud,1998,0,1,0,no authority,,,0,0,0,0,1,0,0,2,2,0,7,,
660,Lebanon,LEB,Emile Lahoud,1999,0,1,0,no authority,,,0,0,0,0,2,0,0,2,2,0,7,,
660,Lebanon,LEB,Emile Lahoud,2000,0,1,0,no authority,,,0,0,0,0,3,0,0,2,2,0,7,,
660,Lebanon,LEB,Emile Lahoud,2001,0,1,0,no authority,,,0,0,0,0,4,0,0,2,2,0,7,,
660,Lebanon,LEB,Emile Lahoud,2002,0,1,0,no authority,,,0,0,0,0,5,1,0,2,2,0,7,,
660,Lebanon,LEB,Emile Lahoud,2003,0,1,0,no authority,,,0,0,0,0,6,0,1,2,2,0,7,,
660,Lebanon,LEB,Emile Lahoud,2004,0,1,0,no authority,,,0,0,0,0,7,1,0,2,1,0,7,,
660,Lebanon,LEB,Emile Lahoud,2005,0,1,0,democracy,,,1,1,0,0,8,0,0,0,1,0,7,,0
660,Lebanon,LEB,Emile Lahoud,2006,0,1,0,democracy,,,2,2,0,0,9,0,0,0,1,0,7,,0
660,Lebanon,LEB,Emile Lahoud,2007,0,1,0,democracy,,,3,3,0,0,10,0,0,0,1,0,7,,0
660,Lebanon,LEB,Siniora,2007,0,3,6,democracy,,,4,1,0,0,1,0,0,0,1,0,7,,0
660,Lebanon,LEB,Siniora,2008,0,3,6,democracy,,,5,2,0,0,2,0,0,0,1,0,7,,0
660,Lebanon,LEB,Suleiman,2008,0,1,0,democracy,,,6,1,0,0,1,0,0,0,1,0,7,,0
660,Lebanon,LEB,Suleiman,2009,0,1,0,democracy,,,7,2,0,0,2,0,0,0,1,0,7,,0
660,Lebanon,LEB,Suleiman,2010,0,1,0,democracy,,,8,3,0,0,3,0,0,0,1,0,7,,0
660,Lebanon,LEB,Suleiman,2011,0,1,0,democracy,,,9,4,0,0,4,0,0,0,1,0,7,,0
660,Lebanon,LEB,Suleiman,2012,0,1,0,democracy,,,10,5,0,0,5,0,0,0,1,0,7,,0
660,Lebanon,LEB,Suleiman,2013,0,1,0,democracy,,,11,6,0,0,6,0,0,0,1,0,7,,0
660,Lebanon,LEB,Suleiman,2014,0,1,0,democracy,,,12,7,0,0,7,0,0,0,1,0,7,,0
660,Lebanon,LEB,Salam,2014,0,-888,-888,democracy,,,13,1,0,0,1,0,0,0,1,0,7,,0
660,Lebanon,LEB,Salam,2015,0,-888,-888,democracy,,,14,2,0,0,2,0,0,0,1,0,7,,0
